Event Number,Start Year,End Year,Start Fractional Day,End Fractional Day,Start Hour,End Hour,Elements Decaying,Non-Decaying Elements,Decay Type,Best Log-Y R-value,Best Log-Log R-value,Best Log-Y Window Times,Best Log-Log Window Times
251,2001,2001,352.9166550925926,358.6666666666667,21.999722222222225,16.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9158700354785821,-0.8019612989451862,"(Timestamp('2001-12-21 05:00:00.001440'), Timestamp('2001-12-25 06:59:59.855996'))","(Timestamp('2001-12-19 20:00:00.105119'), Timestamp('2001-12-23 21:59:59.959683'))"
252,2001,2001,360.4166666666667,364.4166550925926,10.0,9.99972222222222,6,[],Exponential Decay,-0.9198454618307353,-0.9009113899492649,"(Timestamp('2001-12-26 20:00:00.036002'), Timestamp('2001-12-29 18:59:59.946719'))","(Timestamp('2001-12-27 19:59:59.845919'), Timestamp('2001-12-30 19:00:00.072000'))"
253,2001,2002,365.75,3.5416550925925927,18.0,12.99972222222222,6,[],Irregular Decay,-0.6991247055416069,-0.6091957823294594,"(Timestamp('2002-01-02 02:00:00.109441'), Timestamp('2002-01-03 22:00:00.076318'))","(Timestamp('2002-01-02 04:59:59.927999'), Timestamp('2002-01-04 00:59:59.894877'))"
254,2002,2002,3.75,9.291655092592594,18.0,6.999722222222222,5,['Fe'],Exponential Decay,-0.9861923128911897,-0.9325077333625891,"(Timestamp('2002-01-04 13:00:00.115203'), Timestamp('2002-01-08 05:59:59.883363'))","(Timestamp('2002-01-05 20:00:00.027363'), Timestamp('2002-01-09 13:00:00.110880'))"
255,2002,2002,10.916666666666666,15.416666666666666,22.0,10.0,5,['Fe'],Exponential Decay,-0.9889993661998021,-0.9183696787234942,"(Timestamp('2002-01-11 20:00:00.148321'), Timestamp('2002-01-14 19:00:00.059038'))","(Timestamp('2002-01-12 15:00:00.155519'), Timestamp('2002-01-15 14:00:00.066236'))"
256,2002,2002,15.5,21.166655092592592,12.0,3.999722222222222,4,"['Si', 'Fe']",Exponential Decay,-0.9880416761540814,-0.9099708626029617,"(Timestamp('2002-01-16 11:00:00.057602'), Timestamp('2002-01-20 08:59:59.943838'))","(Timestamp('2002-01-17 08:00:00.048960'), Timestamp('2002-01-21 05:59:59.935196'))"
259,2002,2002,27.58332175925926,31.125,13.99972222222222,3.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9634536211057437,-0.9523669102823131,"(Timestamp('2002-01-28 05:00:00.031680'), Timestamp('2002-01-30 12:00:00.069121'))","(Timestamp('2002-01-28 03:59:59.881918'), Timestamp('2002-01-30 10:59:59.919359'))"
260,2002,2002,31.249988425925924,34.99998842592593,5.999722222222222,23.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8981936831925805,-0.894890278264186,"(Timestamp('2002-01-31 11:59:59.879039'), Timestamp('2002-02-03 19:59:59.876159'))","(Timestamp('2002-01-31 18:59:59.981282'), Timestamp('2002-02-04 02:59:59.978402'))"
264,2002,2002,51.29166666666666,60.208321759259256,7.0,4.999722222222222,6,[],Power-Law Decay,-0.9114516478813492,-0.9315521666856675,"(Timestamp('2002-02-20 14:59:59.995677'), Timestamp('2002-02-27 03:59:59.856002'))","(Timestamp('2002-02-20 14:59:59.995677'), Timestamp('2002-02-27 03:59:59.856002'))"
265,2002,2002,60.29165509259259,64.08332175925926,6.999722222222222,1.9997222222222224,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9577073774531292,-0.8760220672214446,"(Timestamp('2002-03-01 14:00:00.027359'), Timestamp('2002-03-04 05:00:00.001441'))","(Timestamp('2002-03-01 14:59:59.861757'), Timestamp('2002-03-04 06:00:00.151196'))"
266,2002,2002,67.08333333333333,71.49998842592592,2.0,11.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9784184150018921,-0.8867413365205675,"(Timestamp('2002-03-08 04:59:59.871838'), Timestamp('2002-03-11 19:00:00.136803'))","(Timestamp('2002-03-08 08:00:00.005760'), Timestamp('2002-03-11 21:59:59.955362'))"
269,2002,2002,77.99998842592592,81.62498842592592,23.999722222222225,14.99972222222222,5,['Fe'],Exponential Decay,-0.9266953684381466,-0.7373200622993883,"(Timestamp('2002-03-20 03:59:59.963999'), Timestamp('2002-03-22 12:59:59.985600'))","(Timestamp('2002-03-20 05:00:00.113761'), Timestamp('2002-03-22 14:00:00.135362'))"
270,2002,2002,81.91666666666667,89.58332175925926,22.0,13.99972222222222,3,"['Si', 'Fe', 'N']",Irregular Decay,-0.8889195263499307,-0.9217650163403377,"(Timestamp('2002-03-23 21:00:00.047523'), Timestamp('2002-03-29 06:59:59.964002'))","(Timestamp('2002-03-23 21:00:00.047523'), Timestamp('2002-03-29 06:59:59.964002'))"
271,2002,2002,91.375,96.91666666666669,9.0,22.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9388321744496813,-0.8937052547881191,"(Timestamp('2002-04-01 18:00:00.095037'), Timestamp('2002-04-06 07:00:00.020158'))","(Timestamp('2002-04-01 18:00:00.095037'), Timestamp('2002-04-06 07:00:00.020158'))"
272,2002,2002,101.83333333333331,104.54166666666669,20.0,13.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9817452860359427,-0.9413047024139862,"(Timestamp('2002-04-12 17:00:00.061918'), Timestamp('2002-04-14 09:59:59.894880'))","(Timestamp('2002-04-12 17:59:59.896323'), Timestamp('2002-04-14 11:00:00.044642'))"
274,2002,2002,107.54166666666669,111.08332175925926,13.0,1.9997222222222224,6,[],Irregular Decay,-0.8226038501373643,-0.6237644576092222,"(Timestamp('2002-04-18 20:00:00.001441'), Timestamp('2002-04-21 01:59:59.889121'))","(Timestamp('2002-04-18 21:00:00.151196'), Timestamp('2002-04-21 03:00:00.038883'))"
275,2002,2002,111.7916550925926,119.91666666666669,18.999722222222225,22.0,6,[],Exponential Decay,-0.9851427365198541,-0.9419972308831848,"(Timestamp('2002-04-24 07:59:59.902081'), Timestamp('2002-04-30 11:59:59.991359'))","(Timestamp('2002-04-22 13:59:59.919356'), Timestamp('2002-04-28 18:00:00.008642'))"
276,2002,2002,121.08332175925926,123.2916550925926,1.9997222222222224,6.999722222222222,2,"['Si', 'Fe', 'O', 'N']",Power-Law Decay,-0.9479135089239893,-0.9489688249804993,"(Timestamp('2002-05-01 03:59:59.864642'), Timestamp('2002-05-02 21:59:59.847359'))","(Timestamp('2002-05-01 08:59:59.982718'), Timestamp('2002-05-03 02:59:59.965442'))"
277,2002,2002,125.6666550925926,128.25,15.99972222222222,6.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,0.0,0.0,"(None, None)","(None, None)"
278,2002,2002,128.37498842592595,135.37498842592595,8.999722222222221,8.999722222222221,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9696989855912803,-0.9513994425382283,"(Timestamp('2002-05-08 17:59:59.999997'), Timestamp('2002-05-13 23:00:00.113757'))","(Timestamp('2002-05-10 09:59:59.998560'), Timestamp('2002-05-15 15:00:00.112320'))"
280,2002,2002,138.95833333333334,142.1666550925926,23.0,3.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9092851410234771,-0.839968169544903,"(Timestamp('2002-05-20 06:59:59.855999'), Timestamp('2002-05-22 01:00:00.154080'))","(Timestamp('2002-05-20 08:00:00.005761'), Timestamp('2002-05-22 01:59:59.988478'))"
281,2002,2002,143.0,148.62498842592595,0.0,14.99972222222222,6,[],Exponential Decay,-0.9652985924022097,-0.9351214551816048,"(Timestamp('2002-05-23 17:59:59.987042'), Timestamp('2002-05-28 08:59:59.896323'))","(Timestamp('2002-05-23 08:59:59.900639'), Timestamp('2002-05-28 00:00:00.125276'))"
282,2002,2002,150.33332175925926,153.33333333333334,7.999722222222222,8.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9756401962705061,-0.9680368480085056,"(Timestamp('2002-05-30 17:59:59.917917'), Timestamp('2002-06-01 22:59:59.971198'))","(Timestamp('2002-05-30 15:59:59.933757'), Timestamp('2002-06-01 20:59:59.987038'))"
283,2002,2002,153.5,157.7916550925926,12.0,18.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Power-Law Decay,-0.918581472780582,-0.9355340513459042,"(Timestamp('2002-06-03 07:00:00.033121'), Timestamp('2002-06-06 15:00:00.030241'))","(Timestamp('2002-06-03 01:00:00.080640'), Timestamp('2002-06-06 09:00:00.077760'))"
284,2002,2002,159.58333333333334,163.875,14.0,21.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8690994537024715,-0.8976647461714301,"(Timestamp('2002-06-09 04:00:00.020156'), Timestamp('2002-06-12 12:59:59.851682'))","(Timestamp('2002-06-09 04:00:00.020156'), Timestamp('2002-06-12 12:59:59.851682'))"
285,2002,2002,163.99998842592595,167.54166666666666,23.999722222222225,13.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7651660692621342,-0.6994787558756995,"(Timestamp('2002-06-14 17:00:00.070558'), Timestamp('2002-06-16 22:59:59.958237'))","(Timestamp('2002-06-14 19:00:00.054718'), Timestamp('2002-06-17 00:59:59.942397'))"
286,2002,2002,185.4166550925926,188.5833217592593,9.99972222222222,13.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9113804759664297,-0.7934733555180861,"(Timestamp('2002-07-04 21:59:59.855999'), Timestamp('2002-07-07 08:59:59.861761'))","(Timestamp('2002-07-04 21:59:59.855999'), Timestamp('2002-07-07 08:59:59.861761'))"
287,2002,2002,188.70833333333331,195.24998842592595,17.0,5.999722222222222,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9421723837925707,-0.7878414779385398,"(Timestamp('2002-07-09 23:00:00.001439'), Timestamp('2002-07-14 11:00:00.092161'))","(Timestamp('2002-07-09 23:00:00.001439'), Timestamp('2002-07-14 11:00:00.092161'))"
289,2002,2002,198.25,202.75,6.0,18.0,6,[],Exponential Decay,-0.9702201466362578,-0.9237981663807568,"(Timestamp('2002-07-17 17:59:59.939519'), Timestamp('2002-07-21 11:00:00.023043'))","(Timestamp('2002-07-17 13:59:59.971198'), Timestamp('2002-07-21 07:00:00.054722'))"
291,2002,2002,207.375,215.79166666666663,9.0,19.0,6,[],Exponential Decay,-0.9780125403313568,-0.8575377158590939,"(Timestamp('2002-07-26 18:00:00.120956'), Timestamp('2002-08-02 08:00:00.131037'))","(Timestamp('2002-07-28 08:00:00.135360'), Timestamp('2002-08-03 22:00:00.145440'))"
292,2002,2002,216.0,220.79166666666663,0.0,19.0,6,[],Exponential Decay,-0.9863683048091436,-0.94390179654619,"(Timestamp('2002-08-04 00:00:00.129600'), Timestamp('2002-08-08 03:00:00.133919'))","(Timestamp('2002-08-05 09:59:59.860319'), Timestamp('2002-08-09 12:59:59.864638'))"
295,2002,2002,226.4583217592593,228.54166666666663,10.99972222222222,13.0,4,"['Si', 'Fe']",Exponential Decay,-0.9114086951100476,-0.868566914711651,"(Timestamp('2002-08-14 21:59:59.946719'), Timestamp('2002-08-16 11:59:59.961122'))","(Timestamp('2002-08-15 03:00:00.064801'), Timestamp('2002-08-16 17:00:00.079198'))"
297,2002,2002,231.33333333333331,234.25,8.0,6.0,6,[],Exponential Decay,-0.9261162583772171,-0.7814241474513032,"(Timestamp('2002-08-20 03:59:59.894877'), Timestamp('2002-08-22 04:59:59.979837'))","(Timestamp('2002-08-20 03:59:59.894877'), Timestamp('2002-08-22 04:59:59.979837'))"
299,2002,2002,236.99998842592595,244.2916550925926,23.999722222222225,6.999722222222222,6,[],Exponential Decay,-0.9727395449101369,-0.9693416614397705,"(Timestamp('2002-08-26 00:00:00.047521'), Timestamp('2002-08-30 20:59:59.909276'))","(Timestamp('2002-08-27 12:59:59.912163'), Timestamp('2002-09-01 10:00:00.089281'))"
301,2002,2002,246.5,248.8333217592593,12.0,19.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.43555799963598973,-0.386053219001614,"(Timestamp('2002-09-04 01:00:00.063357'), Timestamp('2002-09-05 23:00:00.014402'))","(Timestamp('2002-09-04 01:00:00.063357'), Timestamp('2002-09-05 23:00:00.014402'))"
302,2002,2002,250.29166666666663,263.1249884259259,7.0,2.999722222222222,5,['Fe'],Exponential Decay,-0.9685519774984607,-0.9625432900773359,"(Timestamp('2002-09-08 04:00:00.067682'), Timestamp('2002-09-17 13:59:59.854557'))","(Timestamp('2002-09-07 15:00:00.012958'), Timestamp('2002-09-17 01:00:00.115197'))"
304,2002,2002,270.33332175925926,276.3333333333333,7.999722222222222,8.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9122881347297879,-0.9054987914303104,"(Timestamp('2002-09-29 05:00:00.010077'), Timestamp('2002-10-03 15:59:59.951037'))","(Timestamp('2002-09-27 16:59:59.979841'), Timestamp('2002-10-02 03:59:59.920801'))"
308,2002,2002,291.625,295.8333333333333,15.0,20.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9057603485503493,-0.8390776332724484,"(Timestamp('2002-10-19 12:00:00.095036'), Timestamp('2002-10-22 18:59:59.942401'))","(Timestamp('2002-10-20 07:59:59.936639'), Timestamp('2002-10-23 15:00:00.099362'))"
309,2002,2002,296.4999884259259,301.625,11.99972222222222,15.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7742665324655683,-0.8081782368839029,"(Timestamp('2002-10-23 23:59:59.870401'), Timestamp('2002-10-27 20:59:59.922239'))","(Timestamp('2002-10-23 23:59:59.870401'), Timestamp('2002-10-27 20:59:59.922239'))"
310,2002,2002,306.58332175925926,312.45832175925926,13.99972222222222,10.99972222222222,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9854944153645327,-0.9047689707718531,"(Timestamp('2002-11-04 01:00:00.136799'), Timestamp('2002-11-08 06:59:59.959683'))","(Timestamp('2002-11-04 15:00:00.025921'), Timestamp('2002-11-08 20:59:59.848798'))"
311,2002,2002,314.0,320.95832175925926,0.0,22.999722222222225,6,[],Exponential Decay,-0.9724669692923801,-0.9562901154024152,"(Timestamp('2002-11-11 05:59:59.870400'), Timestamp('2002-11-17 02:59:59.857443'))","(Timestamp('2002-11-10 19:00:00.115200'), Timestamp('2002-11-16 16:00:00.102243'))"
312,2002,2002,321.2083333333333,324.1666666666667,5.0,4.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9401900894328055,-0.9131689946012662,"(Timestamp('2002-11-17 11:00:00.109441'), Timestamp('2002-11-19 13:00:00.028799'))","(Timestamp('2002-11-17 15:59:59.912160'), Timestamp('2002-11-19 18:00:00.146882'))"
314,2002,2002,330.8749884259259,336.1249884259259,20.999722222222225,2.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.979507615897921,-0.9311260292443131,"(Timestamp('2002-11-27 17:59:59.887682'), Timestamp('2002-12-01 01:59:59.884802'))","(Timestamp('2002-11-27 19:59:59.871842'), Timestamp('2002-12-01 03:59:59.868962'))"
316,2002,2002,348.6666666666667,356.4583333333333,16.0,11.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.4046909830271076,-0.5269195127432827,"(Timestamp('2002-12-15 08:00:00.014397'), Timestamp('2002-12-20 23:00:00.048959'))","(Timestamp('2002-12-15 08:00:00.014397'), Timestamp('2002-12-20 23:00:00.048959'))"
320,2003,2003,20.999988425925924,27.374988425925924,23.999722222222225,8.999722222222221,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9427295312684879,-0.9172716641255646,"(Timestamp('2003-01-22 00:00:00.107996'), Timestamp('2003-01-26 05:59:59.930880'))","(Timestamp('2003-01-22 00:00:00.107996'), Timestamp('2003-01-26 05:59:59.930880'))"
328,2003,2003,56.208333333333336,58.833333333333336,5.0,20.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9256669801112011,-0.8576320437196865,"(Timestamp('2003-02-25 11:00:00.023040'), Timestamp('2003-02-27 20:00:00.044642'))","(Timestamp('2003-02-25 22:59:59.928002'), Timestamp('2003-02-28 07:59:59.949597'))"
329,2003,2003,59.0,62.875,0.0,21.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7799451092831657,-0.6446143635166914,"(Timestamp('2003-03-01 04:00:00.106557'), Timestamp('2003-03-04 16:00:00.071998'))","(Timestamp('2003-03-01 00:59:59.972642'), Timestamp('2003-03-04 12:59:59.938083'))"
333,2003,2003,77.625,80.83332175925926,15.0,19.999722222222225,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9463380434964728,-0.9075419466009447,"(Timestamp('2003-03-19 06:59:59.972640'), Timestamp('2003-03-21 19:00:00.128157'))","(Timestamp('2003-03-19 12:00:00.090723'), Timestamp('2003-03-21 23:59:59.930876'))"
335,2003,2003,84.20833333333333,91.04166666666669,5.0,1.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9413364691181457,-0.8755010539292546,"(Timestamp('2003-03-25 11:00:00.061919'), Timestamp('2003-03-30 09:59:59.907841'))","(Timestamp('2003-03-26 17:00:00.139681'), Timestamp('2003-03-31 15:59:59.985596'))"
337,2003,2003,93.58333333333331,96.91666666666669,14.0,22.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.4395024447850507,-0.28405486665093593,"(Timestamp('2003-04-04 13:59:59.871839'), Timestamp('2003-04-07 07:00:00.145439'))","(Timestamp('2003-04-04 05:59:59.935198'), Timestamp('2003-04-06 22:59:59.893441'))"
338,2003,2003,98.2916550925926,107.24998842592592,6.999722222222222,5.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Power-Law Decay,-0.9107894836558742,-0.9150908676777104,"(Timestamp('2003-04-08 14:00:00.057599'), Timestamp('2003-04-15 04:59:59.902078'))","(Timestamp('2003-04-08 20:59:59.844478'), Timestamp('2003-04-15 12:00:00.004321'))"
339,2003,2003,112.24998842592592,116.58333333333331,5.999722222222222,14.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8988430591442451,-0.79389302473574,"(Timestamp('2003-04-23 06:59:59.942401'), Timestamp('2003-04-26 18:00:00.073437'))","(Timestamp('2003-04-23 10:59:59.910722'), Timestamp('2003-04-26 22:00:00.041758'))"
340,2003,2003,116.75,120.58332175925926,18.0,13.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8599197229287651,-0.8671217438319754,"(Timestamp('2003-04-28 08:00:00.087841'), Timestamp('2003-04-30 23:59:59.896322'))","(Timestamp('2003-04-28 08:59:59.922239'), Timestamp('2003-05-01 01:00:00.046077'))"
344,2003,2003,133.9166550925926,137.95832175925926,21.999722222222225,22.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.631883949187473,-0.6122266228401061,"(Timestamp('2003-05-15 06:00:00.025917'), Timestamp('2003-05-18 06:00:00.086403'))","(Timestamp('2003-05-15 11:00:00.144000'), Timestamp('2003-05-18 10:59:59.889122'))"
345,2003,2003,149.33332175925926,156.25,7.999722222222222,6.0,6,[],Exponential Decay,-0.9741081336425808,-0.9722160230980386,"(Timestamp('2003-05-29 16:00:00.123840'), Timestamp('2003-06-03 18:00:00.103677'))","(Timestamp('2003-05-31 08:59:59.956802'), Timestamp('2003-06-05 10:59:59.936639'))"
346,2003,2003,156.70832175925926,160.0416550925926,16.999722222222225,0.9997222222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9794592475729005,-0.8854315498904376,"(Timestamp('2003-06-06 09:59:59.912158'), Timestamp('2003-06-08 09:00:00.012958'))","(Timestamp('2003-06-07 02:00:00.100798'), Timestamp('2003-06-09 00:59:59.886241'))"
347,2003,2003,161.58333333333334,166.37498842592595,14.0,8.999722222222221,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9492325767970166,-0.8574061732658669,"(Timestamp('2003-06-12 04:00:00.080643'), Timestamp('2003-06-15 12:00:00.077763'))","(Timestamp('2003-06-12 08:59:59.883361'), Timestamp('2003-06-15 16:59:59.880482'))"
349,2003,2003,169.95832175925926,178.25,22.999722222222225,6.0,5,['Fe'],Exponential Decay,-0.9881915197178862,-0.8770545510597523,"(Timestamp('2003-06-21 18:00:00.151202'), Timestamp('2003-06-27 08:59:59.870400'))","(Timestamp('2003-06-21 20:00:00.135362'), Timestamp('2003-06-27 10:59:59.854560'))"
351,2003,2003,189.125,191.9166550925926,3.0,21.999722222222225,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,0.0,0.0,"(None, None)","(None, None)"
356,2003,2003,210.29166666666663,215.29166666666663,7.0,7.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9831175406130733,-0.8816182040427175,"(Timestamp('2003-07-30 12:59:59.873277'), Timestamp('2003-08-03 05:59:59.956801'))","(Timestamp('2003-07-30 21:00:00.125282'), Timestamp('2003-08-03 13:59:59.893442'))"
357,2003,2003,215.9583217592593,221.0416550925926,22.999722222222225,0.9997222222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9088867438465795,-0.7785098976692055,"(Timestamp('2003-08-05 22:00:00.080638'), Timestamp('2003-08-09 00:00:00.125278'))","(Timestamp('2003-08-05 20:00:00.096478'), Timestamp('2003-08-08 22:00:00.141117'))"
358,2003,2003,227.4166550925926,230.49998842592595,9.99972222222222,11.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.7023100658729204,-0.6425439859004727,"(Timestamp('2003-08-16 02:59:59.874719'), Timestamp('2003-08-18 11:00:00.061922'))","(Timestamp('2003-08-15 20:00:00.087839'), Timestamp('2003-08-18 03:59:59.959679'))"
359,2003,2003,231.5416550925926,234.2083217592593,12.99972222222222,4.999722222222222,2,"['Si', 'Fe', 'O', 'N']",Exponential Decay,-0.9904596987329858,-0.9397653967548283,"(Timestamp('2003-08-20 01:59:59.910716'), Timestamp('2003-08-21 19:00:00.059042'))","(Timestamp('2003-08-20 14:00:00.131042'), Timestamp('2003-08-22 06:59:59.963997'))"
360,2003,2003,234.2916550925926,237.91666666666663,6.999722222222222,22.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9176783170997188,-0.796221278324907,"(Timestamp('2003-08-22 14:59:59.900639'), Timestamp('2003-08-25 18:59:59.929438'))","(Timestamp('2003-08-23 03:00:00.120958'), Timestamp('2003-08-26 07:00:00.149757'))"
364,2003,2003,260.7916550925926,267.2083333333333,18.999722222222225,5.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9840592248369602,-0.888696598972983,"(Timestamp('2003-09-18 13:59:59.979838'), Timestamp('2003-09-22 22:00:00.102240'))","(Timestamp('2003-09-19 14:00:00.105119'), Timestamp('2003-09-23 21:59:59.912157'))"
365,2003,2003,273.375,276.4999884259259,9.0,11.99972222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.47256508947264736,-0.48657552558381206,"(Timestamp('2003-10-01 14:59:59.866077'), Timestamp('2003-10-03 23:00:00.053280'))","(Timestamp('2003-09-30 19:00:00.024481'), Timestamp('2003-10-03 02:59:59.896320'))"
366,2003,2003,277.7916550925926,279.9583333333333,18.999722222222225,23.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9288534665387783,-0.9043947330882458,"(Timestamp('2003-10-06 04:00:00.106561'), Timestamp('2003-10-07 20:59:59.939516'))","(Timestamp('2003-10-06 04:00:00.106561'), Timestamp('2003-10-07 20:59:59.939516'))"
367,2003,2003,296.7916666666667,299.7499884259259,19.0,17.999722222222225,3,"['Si', 'Fe', 'N']",Irregular Decay,-0.7178147276132579,-0.8114475372118044,"(Timestamp('2003-10-24 14:00:00.074881'), Timestamp('2003-10-26 17:00:00.144001'))","(Timestamp('2003-10-24 14:00:00.074881'), Timestamp('2003-10-26 17:00:00.144001'))"
369,2003,2003,303.33332175925926,306.375,7.999722222222222,9.0,6,[],Power-Law Decay,-0.9375556870921308,-0.9897025083904181,"(Timestamp('2003-10-30 15:59:59.864642'), Timestamp('2003-11-01 22:59:59.902076'))","(Timestamp('2003-10-31 00:00:00.116640'), Timestamp('2003-11-02 07:00:00.154082'))"
370,2003,2003,307.45832175925926,316.0833333333333,10.99972222222222,2.0,6,[],Exponential Decay,-0.972466478529246,-0.9428031012448399,"(Timestamp('2003-11-03 23:00:00.152638'), Timestamp('2003-11-10 02:00:00.092162'))","(Timestamp('2003-11-05 21:00:00.103676'), Timestamp('2003-11-12 00:00:00.043200'))"
372,2003,2003,318.75,322.1666666666667,18.0,4.0,3,"['Si', 'Fe', 'N']",Exponential Decay,-0.9789458281064466,-0.9442330342303243,"(Timestamp('2003-11-15 12:00:00.008641'), Timestamp('2003-11-17 13:59:59.927999'))","(Timestamp('2003-11-16 03:59:59.881917'), Timestamp('2003-11-18 06:00:00.116639'))"
376,2003,2003,327.3749884259259,331.875,8.999722222222221,21.0,4,"['Si', 'Fe']",Exponential Decay,-0.9890082411400324,-0.9483495241563853,"(Timestamp('2003-11-23 18:00:00.017278'), Timestamp('2003-11-27 11:00:00.100802'))","(Timestamp('2003-11-24 13:59:59.858882'), Timestamp('2003-11-28 06:59:59.942399'))"
377,2003,2003,331.9583333333333,336.4583333333333,23.0,11.0,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9696271730669511,-0.9069954810664049,"(Timestamp('2003-11-29 05:00:00.083519'), Timestamp('2003-12-02 03:59:59.994236'))","(Timestamp('2003-11-29 13:00:00.020161'), Timestamp('2003-12-02 11:59:59.930878'))"
378,2003,2003,336.625,344.9999884259259,15.0,23.999722222222225,5,['Fe'],Exponential Decay,-0.9777240584954892,-0.9478679486955205,"(Timestamp('2003-12-03 19:59:59.992800'), Timestamp('2003-12-10 08:00:00.018720'))","(Timestamp('2003-12-03 12:00:00.056158'), Timestamp('2003-12-10 00:00:00.082079'))"
379,2003,2003,346.83332175925926,350.2916550925926,19.999722222222225,6.999722222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Exponential Decay,-0.9504769907746393,-0.9315690065252804,"(Timestamp('2003-12-13 23:59:59.952482'), Timestamp('2003-12-16 03:00:00.021603'))","(Timestamp('2003-12-14 09:00:00.038878'), Timestamp('2003-12-16 12:00:00.107999'))"
381,2003,2004,364.7083333333333,2.662106481481481,17.0,15.890555555555554,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8206761076206469,-0.925408417018197,"(Timestamp('2003-12-31 20:00:00.031679'), Timestamp('2004-01-02 22:52:17.783038'))","(Timestamp('2003-12-31 20:59:59.866077'), Timestamp('2004-01-02 23:52:07.841280'))"
383,2004,2004,9.144351851851852,14.006030092592594,3.4644444444444447,0.1447222222222222,1,"['Si', 'Fe', 'N', 'C', 'O']",Power-Law Decay,-0.9590292550012174,-0.981937490385251,"(Timestamp('2004-01-10 00:24:25.659361'), Timestamp('2004-01-13 12:10:39.381599'))","(Timestamp('2004-01-09 13:26:13.757281'), Timestamp('2004-01-13 01:12:27.479519'))"
385,2004,2004,21.443981481481483,25.100625,10.655555555555557,2.415,1,"['Si', 'Fe', 'N', 'C', 'O']",Irregular Decay,-0.8144033810738713,-0.7921585154522255,"(Timestamp('2004-01-22 17:34:15.647517'), Timestamp('2004-01-25 04:24:35.390877'))","(Timestamp('2004-01-21 21:37:32.590559'), Timestamp('2004-01-24 08:27:52.018563'))"
